date (month, day, year): 04-15-2013

magnetic field (T): 0.000000
frequency SR830: 912.400000
oscillator amplitude SR830: 0.200000
harmonic SR830: 2
time, Rcernox1, RCernox2, TCernox1, TCernox2, SR830-R, SR830-Phase, SR830-X, SR830-Y 
5.850310e+02 2.876070e+03 0.000000e+00 8.031354e+00 0.000000e+00 3.363960e-05 -2.607000e+01 3.021703e-05 -1.478356e-05  
5.856870e+02 2.874130e+03 0.000000e+00 8.036336e+00 0.000000e+00 3.358750e-05 -2.613000e+01 3.015476e-05 -1.479225e-05  
5.863340e+02 2.872500e+03 0.000000e+00 8.040529e+00 0.000000e+00 3.355760e-05 -2.616600e+01 3.011862e-05 -1.479801e-05  
5.869770e+02 2.870580e+03 0.000000e+00 8.045474e+00 0.000000e+00 3.353530e-05 -2.619600e+01 3.009086e-05 -1.480393e-05  
5.876200e+02 2.868920e+03 0.000000e+00 8.049755e+00 0.000000e+00 3.349800e-05 -2.623200e+01 3.004810e-05 -1.480635e-05  
5.882600e+02 2.866990e+03 0.000000e+00 8.054740e+00 0.000000e+00 3.346080e-05 -2.623200e+01 3.001473e-05 -1.478990e-05  
5.889100e+02 2.865320e+03 0.000000e+00 8.059060e+00 0.000000e+00 3.343840e-05 -2.623200e+01 2.999463e-05 -1.478000e-05  
5.895540e+02 2.863670e+03 0.000000e+00 8.063333e+00 0.000000e+00 3.340120e-05 -2.622600e+01 2.996281e-05 -1.476042e-05  
5.902110e+02 2.861720e+03 0.000000e+00 8.068390e+00 0.000000e+00 3.337140e-05 -2.622000e+01 2.993762e-05 -1.474412e-05  
5.908570e+02 2.860050e+03 0.000000e+00 8.072728e+00 0.000000e+00 3.332670e-05 -2.622000e+01 2.989752e-05 -1.472437e-05  
5.914980e+02 2.858130e+03 0.000000e+00 8.077722e+00 0.000000e+00 3.328940e-05 -2.622600e+01 2.986252e-05 -1.471102e-05  
5.921410e+02 2.856490e+03 0.000000e+00 8.081993e+00 0.000000e+00 3.325960e-05 -2.625000e+01 2.982963e-05 -1.471034e-05  
5.927830e+02 2.854550e+03 0.000000e+00 8.087053e+00 0.000000e+00 3.322980e-05 -2.626800e+01 2.979828e-05 -1.470653e-05  
5.934340e+02 2.852900e+03 0.000000e+00 8.091363e+00 0.000000e+00 3.320000e-05 -2.628600e+01 2.976694e-05 -1.470269e-05  
5.940760e+02 2.851230e+03 0.000000e+00 8.095731e+00 0.000000e+00 3.317020e-05 -2.632800e+01 2.972945e-05 -1.471129e-05  
5.947330e+02 2.849320e+03 0.000000e+00 8.100733e+00 0.000000e+00 3.311810e-05 -2.635800e+01 2.967506e-05 -1.470372e-05  
5.953790e+02 2.847720e+03 0.000000e+00 8.104930e+00 0.000000e+00 3.305850e-05 -2.639400e+01 2.961243e-05 -1.469587e-05  
5.960220e+02 2.845800e+03 0.000000e+00 8.109972e+00 0.000000e+00 3.300630e-05 -2.641200e+01 2.956106e-05 -1.468195e-05  
5.966650e+02 2.844130e+03 0.000000e+00 8.114365e+00 0.000000e+00 3.296910e-05 -2.642400e+01 2.952467e-05 -1.467159e-05  
5.973070e+02 2.842220e+03 0.000000e+00 8.119395e+00 0.000000e+00 3.293920e-05 -2.643600e+01 2.949482e-05 -1.466446e-05  
5.979540e+02 2.840570e+03 0.000000e+00 8.123747e+00 0.000000e+00 3.291690e-05 -2.643600e+01 2.947485e-05 -1.465453e-05  
5.985980e+02 2.838930e+03 0.000000e+00 8.128079e+00 0.000000e+00 3.289450e-05 -2.644800e+01 2.945173e-05 -1.465073e-05  
5.992560e+02 2.837010e+03 0.000000e+00 8.133157e+00 0.000000e+00 3.286470e-05 -2.647800e+01 2.941738e-05 -1.465286e-05  
5.999050e+02 2.835380e+03 0.000000e+00 8.137474e+00 0.000000e+00 3.282750e-05 -2.652000e+01 2.937334e-05 -1.465781e-05  
6.005630e+02 2.833450e+03 0.000000e+00 8.142593e+00 0.000000e+00 3.279020e-05 -2.656200e+01 2.932923e-05 -1.466266e-05  
6.012110e+02 2.831820e+03 0.000000e+00 8.146922e+00 0.000000e+00 3.274550e-05 -2.661600e+01 2.927543e-05 -1.467027e-05  
6.018700e+02 2.829890e+03 0.000000e+00 8.152055e+00 0.000000e+00 3.269340e-05 -2.665800e+01 2.921811e-05 -1.466835e-05  
6.025180e+02 2.828000e+03 0.000000e+00 8.157090e+00 0.000000e+00 3.265610e-05 -2.670600e+01 2.917249e-05 -1.467606e-05  
6.031770e+02 2.826350e+03 0.000000e+00 8.161492e+00 0.000000e+00 3.261140e-05 -2.674200e+01 2.912334e-05 -1.467427e-05  
6.038250e+02 2.824460e+03 0.000000e+00 8.166541e+00 0.000000e+00 3.258910e-05 -2.677200e+01 2.909575e-05 -1.467948e-05  
6.044820e+02 2.822820e+03 0.000000e+00 8.170928e+00 0.000000e+00 3.255930e-05 -2.681400e+01 2.905838e-05 -1.468736e-05  
6.051310e+02 2.821170e+03 0.000000e+00 8.175348e+00 0.000000e+00 3.255180e-05 -2.685600e+01 2.904092e-05 -1.470527e-05  
6.057870e+02 2.819300e+03 0.000000e+00 8.180364e+00 0.000000e+00 3.253690e-05 -2.686200e+01 2.902608e-05 -1.470158e-05  
6.064370e+02 2.817700e+03 0.000000e+00 8.184662e+00 0.000000e+00 3.249970e-05 -2.687400e+01 2.898982e-05 -1.469084e-05  
6.070950e+02 2.815800e+03 0.000000e+00 8.189773e+00 0.000000e+00 3.246240e-05 -2.688000e+01 2.895501e-05 -1.467701e-05  
6.077420e+02 2.814170e+03 0.000000e+00 8.194164e+00 0.000000e+00 3.242520e-05 -2.688000e+01 2.892183e-05 -1.466019e-05  
6.083850e+02 2.812250e+03 0.000000e+00 8.199343e+00 0.000000e+00 3.237300e-05 -2.688000e+01 2.887527e-05 -1.463659e-05  
6.090290e+02 2.810630e+03 0.000000e+00 8.203719e+00 0.000000e+00 3.232090e-05 -2.688600e+01 2.882727e-05 -1.461605e-05  
6.096720e+02 2.808760e+03 0.000000e+00 8.208778e+00 0.000000e+00 3.228360e-05 -2.688600e+01 2.879400e-05 -1.459919e-05  
6.103150e+02 2.807150e+03 0.000000e+00 8.213140e+00 0.000000e+00 3.223140e-05 -2.689800e+01 2.874439e-05 -1.458160e-05  
6.109610e+02 2.805510e+03 0.000000e+00 8.217588e+00 0.000000e+00 3.220160e-05 -2.690400e+01 2.871629e-05 -1.457113e-05  
6.116180e+02 2.803630e+03 0.000000e+00 8.222695e+00 0.000000e+00 3.216440e-05 -2.692800e+01 2.867702e-05 -1.456631e-05  
6.122660e+02 2.802020e+03 0.000000e+00 8.227074e+00 0.000000e+00 3.211220e-05 -2.695200e+01 2.862438e-05 -1.455466e-05  
6.129240e+02 2.800130e+03 0.000000e+00 8.232223e+00 0.000000e+00 3.207500e-05 -2.696400e+01 2.858818e-05 -1.454379e-05  
6.135720e+02 2.798490e+03 0.000000e+00 8.236697e+00 0.000000e+00 3.203770e-05 -2.696400e+01 2.855493e-05 -1.452687e-05  
6.142300e+02 2.796640e+03 0.000000e+00 8.241750e+00 0.000000e+00 3.197810e-05 -2.695200e+01 2.850485e-05 -1.449388e-05  
6.148770e+02 2.795030e+03 0.000000e+00 8.246155e+00 0.000000e+00 3.194090e-05 -2.695800e+01 2.847017e-05 -1.448000e-05  
6.155170e+02 2.793140e+03 0.000000e+00 8.251332e+00 0.000000e+00 3.190360e-05 -2.700600e+01 2.842480e-05 -1.448691e-05  
6.161600e+02 2.791520e+03 0.000000e+00 8.255776e+00 0.000000e+00 3.186640e-05 -2.703000e+01 2.838559e-05 -1.448191e-05  
6.168030e+02 2.789650e+03 0.000000e+00 8.260914e+00 0.000000e+00 3.184400e-05 -2.706600e+01 2.835654e-05 -1.448955e-05  
6.174520e+02 2.788030e+03 0.000000e+00 8.265370e+00 0.000000e+00 3.181420e-05 -2.709600e+01 2.832242e-05 -1.449082e-05  
6.180950e+02 2.786180e+03 0.000000e+00 8.270467e+00 0.000000e+00 3.178440e-05 -2.712600e+01 2.828831e-05 -1.449206e-05  
6.187540e+02 2.784570e+03 0.000000e+00 8.274909e+00 0.000000e+00 3.173230e-05 -2.715600e+01 2.823436e-05 -1.448309e-05  
6.194010e+02 2.782950e+03 0.000000e+00 8.279384e+00 0.000000e+00 3.169500e-05 -2.718000e+01 2.819511e-05 -1.447788e-05  
6.200590e+02 2.781100e+03 0.000000e+00 8.284502e+00 0.000000e+00 3.166520e-05 -2.719800e+01 2.816405e-05 -1.447311e-05  
6.207080e+02 2.779240e+03 0.000000e+00 8.289655e+00 0.000000e+00 3.165030e-05 -2.722800e+01 2.814322e-05 -1.448104e-05  
6.213660e+02 2.777610e+03 0.000000e+00 8.294177e+00 0.000000e+00 3.163540e-05 -2.722200e+01 2.813149e-05 -1.447128e-05  
6.220160e+02 2.775740e+03 0.000000e+00 8.299373e+00 0.000000e+00 3.161300e-05 -2.722800e+01 2.811005e-05 -1.446398e-05  
6.226730e+02 2.774140e+03 0.000000e+00 8.303825e+00 0.000000e+00 3.159070e-05 -2.724000e+01 2.808720e-05 -1.445966e-05  
6.233220e+02 2.772300e+03 0.000000e+00 8.308951e+00 0.000000e+00 3.154600e-05 -2.729400e+01 2.803383e-05 -1.446562e-05  
6.239800e+02 2.770730e+03 0.000000e+00 8.313332e+00 0.000000e+00 3.150130e-05 -2.733600e+01 2.798351e-05 -1.446564e-05  
6.246280e+02 2.769090e+03 0.000000e+00 8.317913e+00 0.000000e+00 3.144910e-05 -2.736600e+01 2.792958e-05 -1.445630e-05  
6.252860e+02 2.767270e+03 0.000000e+00 8.323005e+00 0.000000e+00 3.141190e-05 -2.737800e+01 2.789352e-05 -1.444504e-05  
6.259340e+02 2.765400e+03 0.000000e+00 8.328245e+00 0.000000e+00 3.135970e-05 -2.740800e+01 2.783961e-05 -1.443561e-05  
6.265930e+02 2.763810e+03 0.000000e+00 8.332706e+00 0.000000e+00 3.133740e-05 -2.742600e+01 2.781528e-05 -1.443409e-05  
6.272410e+02 2.761940e+03 0.000000e+00 8.337960e+00 0.000000e+00 3.132250e-05 -2.743800e+01 2.779903e-05 -1.443305e-05  
6.278990e+02 2.760360e+03 0.000000e+00 8.342406e+00 0.000000e+00 3.129270e-05 -2.746200e+01 2.776654e-05 -1.443095e-05  
6.285470e+02 2.758520e+03 0.000000e+00 8.347591e+00 0.000000e+00 3.127780e-05 -2.747400e+01 2.775030e-05 -1.442989e-05  
6.292100e+02 2.756940e+03 0.000000e+00 8.352049e+00 0.000000e+00 3.124800e-05 -2.748000e+01 2.772235e-05 -1.441904e-05  
6.298530e+02 2.755090e+03 0.000000e+00 8.357277e+00 0.000000e+00 3.121820e-05 -2.749200e+01 2.769289e-05 -1.441109e-05  
6.305140e+02 2.753510e+03 0.000000e+00 8.361747e+00 0.000000e+00 3.119580e-05 -2.750400e+01 2.767001e-05 -1.440655e-05  
6.311610e+02 2.751680e+03 0.000000e+00 8.366933e+00 0.000000e+00 3.116600e-05 -2.751000e+01 2.764207e-05 -1.439568e-05  
6.318180e+02 2.750080e+03 0.000000e+00 8.371473e+00 0.000000e+00 3.113620e-05 -2.754600e+01 2.760660e-05 -1.439927e-05  
6.324680e+02 2.748240e+03 0.000000e+00 8.376702e+00 0.000000e+00 3.108410e-05 -2.756400e+01 2.755588e-05 -1.438383e-05  
6.331260e+02 2.746660e+03 0.000000e+00 8.381198e+00 0.000000e+00 3.103190e-05 -2.761200e+01 2.749757e-05 -1.438272e-05  
6.337740e+02 2.744800e+03 0.000000e+00 8.386498e+00 0.000000e+00 3.096480e-05 -2.765400e+01 2.742758e-05 -1.437173e-05  
6.344330e+02 2.743230e+03 0.000000e+00 8.390978e+00 0.000000e+00 3.091270e-05 -2.768400e+01 2.737392e-05 -1.436188e-05  
6.350810e+02 2.741410e+03 0.000000e+00 8.396179e+00 0.000000e+00 3.087540e-05 -2.769600e+01 2.733788e-05 -1.435028e-05  
6.357390e+02 2.739830e+03 0.000000e+00 8.400701e+00 0.000000e+00 3.083820e-05 -2.771400e+01 2.730044e-05 -1.434156e-05  
6.363860e+02 2.738040e+03 0.000000e+00 8.405830e+00 0.000000e+00 3.080090e-05 -2.773800e+01 2.726142e-05 -1.433564e-05  
6.370450e+02 2.736420e+03 0.000000e+00 8.410479e+00 0.000000e+00 3.077110e-05 -2.775000e+01 2.723204e-05 -1.432747e-05  
6.376940e+02 2.734570e+03 0.000000e+00 8.415795e+00 0.000000e+00 3.074130e-05 -2.776800e+01 2.720117e-05 -1.432214e-05  
6.383510e+02 2.733010e+03 0.000000e+00 8.420285e+00 0.000000e+00 3.071150e-05 -2.778600e+01 2.717031e-05 -1.431679e-05  
6.390010e+02 2.731190e+03 0.000000e+00 8.425530e+00 0.000000e+00 3.068170e-05 -2.779800e+01 2.714095e-05 -1.430859e-05  
6.396600e+02 2.729650e+03 0.000000e+00 8.429974e+00 0.000000e+00 3.065190e-05 -2.780400e+01 2.711309e-05 -1.429753e-05  
6.403060e+02 2.728060e+03 0.000000e+00 8.434569e+00 0.000000e+00 3.059980e-05 -2.783400e+01 2.705953e-05 -1.428740e-05  
6.409640e+02 2.726250e+03 0.000000e+00 8.439806e+00 0.000000e+00 3.056250e-05 -2.786400e+01 2.701907e-05 -1.428413e-05  
6.416130e+02 2.724440e+03 0.000000e+00 8.445052e+00 0.000000e+00 3.052530e-05 -2.788800e+01 2.698020e-05 -1.427805e-05  
6.422760e+02 2.722860e+03 0.000000e+00 8.449637e+00 0.000000e+00 3.047300e-05 -2.789400e+01 2.693248e-05 -1.425640e-05  
6.429200e+02 2.721020e+03 0.000000e+00 8.454985e+00 0.000000e+00 3.042830e-05 -2.791200e+01 2.688850e-05 -1.424394e-05  
6.435790e+02 2.719450e+03 0.000000e+00 8.459554e+00 0.000000e+00 3.039850e-05 -2.793600e+01 2.685621e-05 -1.424124e-05  
6.442260e+02 2.717630e+03 0.000000e+00 8.464858e+00 0.000000e+00 3.037610e-05 -2.795400e+01 2.683194e-05 -1.423918e-05  
6.448840e+02 2.716080e+03 0.000000e+00 8.469382e+00 0.000000e+00 3.033890e-05 -2.797200e+01 2.679462e-05 -1.423016e-05  
6.455320e+02 2.714270e+03 0.000000e+00 8.474672e+00 0.000000e+00 3.030910e-05 -2.797200e+01 2.676830e-05 -1.421618e-05  
6.461920e+02 2.712720e+03 0.000000e+00 8.479208e+00 0.000000e+00 3.028670e-05 -2.797200e+01 2.674851e-05 -1.420567e-05  
6.468380e+02 2.711170e+03 0.000000e+00 8.483751e+00 0.000000e+00 3.027180e-05 -2.798400e+01 2.673238e-05 -1.420428e-05  
6.474960e+02 2.709370e+03 0.000000e+00 8.489033e+00 0.000000e+00 3.024950e-05 -2.799600e+01 2.670971e-05 -1.419942e-05  
6.481470e+02 2.707540e+03 0.000000e+00 8.494412e+00 0.000000e+00 3.021970e-05 -2.802600e+01 2.667597e-05 -1.419940e-05  
6.488050e+02 2.705960e+03 0.000000e+00 8.499062e+00 0.000000e+00 3.018240e-05 -2.806200e+01 2.663413e-05 -1.419861e-05  
6.494520e+02 2.704190e+03 0.000000e+00 8.504279e+00 0.000000e+00 3.015260e-05 -2.809800e+01 2.659891e-05 -1.420130e-05  
6.501120e+02 2.702650e+03 0.000000e+00 8.508824e+00 0.000000e+00 3.012280e-05 -2.811600e+01 2.656817e-05 -1.419562e-05  
6.507580e+02 2.701100e+03 0.000000e+00 8.513405e+00 0.000000e+00 3.009300e-05 -2.813400e+01 2.653743e-05 -1.418991e-05  
6.514160e+02 2.699320e+03 0.000000e+00 8.518672e+00 0.000000e+00 3.007810e-05 -2.815800e+01 2.651835e-05 -1.419399e-05  
6.520650e+02 2.697520e+03 0.000000e+00 8.524007e+00 0.000000e+00 3.003340e-05 -2.818200e+01 2.647300e-05 -1.418399e-05  
6.527230e+02 2.695980e+03 0.000000e+00 8.528578e+00 0.000000e+00 3.000360e-05 -2.818800e+01 2.644525e-05 -1.417269e-05  
6.533710e+02 2.694160e+03 0.000000e+00 8.533988e+00 0.000000e+00 2.996640e-05 -2.820600e+01 2.640801e-05 -1.416341e-05  
6.540300e+02 2.692600e+03 0.000000e+00 8.538631e+00 0.000000e+00 2.993650e-05 -2.822400e+01 2.637721e-05 -1.415757e-05  
6.546780e+02 2.691090e+03 0.000000e+00 8.543131e+00 0.000000e+00 2.989930e-05 -2.824200e+01 2.633999e-05 -1.414825e-05  
6.553350e+02 2.689270e+03 0.000000e+00 8.548563e+00 0.000000e+00 2.985460e-05 -2.829000e+01 2.628877e-05 -1.414913e-05  
6.559840e+02 2.687480e+03 0.000000e+00 8.553913e+00 0.000000e+00 2.982480e-05 -2.833200e+01 2.625216e-05 -1.415425e-05  
6.566430e+02 2.685920e+03 0.000000e+00 8.558582e+00 0.000000e+00 2.979500e-05 -2.836800e+01 2.621704e-05 -1.415658e-05  
6.572900e+02 2.684150e+03 0.000000e+00 8.563888e+00 0.000000e+00 2.976520e-05 -2.840400e+01 2.618193e-05 -1.415888e-05  
6.579500e+02 2.682640e+03 0.000000e+00 8.568420e+00 0.000000e+00 2.972050e-05 -2.843400e+01 2.613520e-05 -1.415130e-05  
6.585970e+02 2.680880e+03 0.000000e+00 8.573710e+00 0.000000e+00 2.967580e-05 -2.846400e+01 2.608849e-05 -1.414368e-05  
6.592550e+02 2.679340e+03 0.000000e+00 8.578345e+00 0.000000e+00 2.963110e-05 -2.848200e+01 2.604476e-05 -1.413056e-05  
6.599040e+02 2.677590e+03 0.000000e+00 8.583620e+00 0.000000e+00 2.959380e-05 -2.850600e+01 2.600606e-05 -1.412366e-05  
6.605620e+02 2.676080e+03 0.000000e+00 8.588177e+00 0.000000e+00 2.956400e-05 -2.851200e+01 2.597839e-05 -1.411216e-05  
6.612110e+02 2.674310e+03 0.000000e+00 8.593527e+00 0.000000e+00 2.954170e-05 -2.851800e+01 2.595732e-05 -1.410424e-05  
6.618690e+02 2.672810e+03 0.000000e+00 8.598067e+00 0.000000e+00 2.951930e-05 -2.853600e+01 2.593321e-05 -1.410169e-05  
6.625170e+02 2.671040e+03 0.000000e+00 8.603431e+00 0.000000e+00 2.950440e-05 -2.854200e+01 2.591864e-05 -1.409729e-05  
6.631770e+02 2.669540e+03 0.000000e+00 8.607984e+00 0.000000e+00 2.948210e-05 -2.855400e+01 2.589610e-05 -1.409206e-05  
6.638230e+02 2.667790e+03 0.000000e+00 8.613302e+00 0.000000e+00 2.945230e-05 -2.858400e+01 2.586255e-05 -1.409135e-05  
6.644840e+02 2.666260e+03 0.000000e+00 8.617959e+00 0.000000e+00 2.942990e-05 -2.862600e+01 2.583256e-05 -1.409958e-05  
6.651310e+02 2.664520e+03 0.000000e+00 8.623261e+00 0.000000e+00 2.938520e-05 -2.866200e+01 2.578447e-05 -1.409437e-05  
6.657910e+02 2.663060e+03 0.000000e+00 8.627717e+00 0.000000e+00 2.935540e-05 -2.868600e+01 2.575242e-05 -1.409086e-05  
6.664360e+02 2.661320e+03 0.000000e+00 8.633034e+00 0.000000e+00 2.931820e-05 -2.872200e+01 2.571094e-05 -1.408916e-05  
6.670950e+02 2.659820e+03 0.000000e+00 8.637625e+00 0.000000e+00 2.926600e-05 -2.874000e+01 2.566074e-05 -1.407214e-05  
6.677420e+02 2.658110e+03 0.000000e+00 8.642865e+00 0.000000e+00 2.920640e-05 -2.874000e+01 2.560848e-05 -1.404348e-05  
6.684020e+02 2.656650e+03 0.000000e+00 8.647345e+00 0.000000e+00 2.914680e-05 -2.876400e+01 2.555035e-05 -1.402553e-05  
6.690480e+02 2.655140e+03 0.000000e+00 8.651984e+00 0.000000e+00 2.910950e-05 -2.878800e+01 2.551179e-05 -1.401827e-05  
6.697070e+02 2.653430e+03 0.000000e+00 8.657245e+00 0.000000e+00 2.907970e-05 -2.881200e+01 2.547980e-05 -1.401459e-05  
6.703560e+02 2.651730e+03 0.000000e+00 8.662482e+00 0.000000e+00 2.906480e-05 -2.883600e+01 2.546088e-05 -1.401807e-05  
6.710150e+02 2.650270e+03 0.000000e+00 8.666987e+00 0.000000e+00 2.904990e-05 -2.884200e+01 2.544636e-05 -1.401355e-05  
6.716620e+02 2.648550e+03 0.000000e+00 8.672301e+00 0.000000e+00 2.902010e-05 -2.886600e+01 2.541439e-05 -1.400982e-05  
6.723230e+02 2.647060e+03 0.000000e+00 8.676910e+00 0.000000e+00 2.899780e-05 -2.890800e+01 2.538459e-05 -1.401767e-05  
6.729700e+02 2.645420e+03 0.000000e+00 8.681991e+00 0.000000e+00 2.896050e-05 -2.895000e+01 2.534167e-05 -1.401822e-05  
6.736280e+02 2.643960e+03 0.000000e+00 8.686519e+00 0.000000e+00 2.891580e-05 -2.898000e+01 2.529522e-05 -1.400983e-05  
6.742770e+02 2.642260e+03 0.000000e+00 8.691800e+00 0.000000e+00 2.887860e-05 -2.901600e+01 2.525388e-05 -1.400768e-05  
6.749380e+02 2.640820e+03 0.000000e+00 8.696278e+00 0.000000e+00 2.882640e-05 -2.901600e+01 2.520823e-05 -1.398236e-05  
6.755820e+02 2.639140e+03 0.000000e+00 8.701511e+00 0.000000e+00 2.879660e-05 -2.902200e+01 2.518071e-05 -1.397054e-05  
6.762420e+02 2.637710e+03 0.000000e+00 8.705970e+00 0.000000e+00 2.877430e-05 -2.902200e+01 2.516121e-05 -1.395972e-05  
6.768890e+02 2.636040e+03 0.000000e+00 8.711185e+00 0.000000e+00 2.873700e-05 -2.903400e+01 2.512567e-05 -1.394689e-05  
6.775480e+02 2.634570e+03 0.000000e+00 8.715782e+00 0.000000e+00 2.869230e-05 -2.904000e+01 2.508513e-05 -1.392782e-05  
6.781950e+02 2.632930e+03 0.000000e+00 8.720917e+00 0.000000e+00 2.867000e-05 -2.905200e+01 2.506272e-05 -1.392224e-05  
6.788540e+02 2.631500e+03 0.000000e+00 8.725401e+00 0.000000e+00 2.863270e-05 -2.905200e+01 2.503012e-05 -1.390413e-05  
6.795010e+02 2.629800e+03 0.000000e+00 8.730738e+00 0.000000e+00 2.861780e-05 -2.908800e+01 2.500835e-05 -1.391261e-05  
6.801610e+02 2.628370e+03 0.000000e+00 8.735233e+00 0.000000e+00 2.859540e-05 -2.911200e+01 2.498295e-05 -1.391219e-05  
6.808070e+02 2.626750e+03 0.000000e+00 8.740333e+00 0.000000e+00 2.856560e-05 -2.912400e+01 2.495401e-05 -1.390292e-05  
6.814670e+02 2.625350e+03 0.000000e+00 8.744746e+00 0.000000e+00 2.854330e-05 -2.916600e+01 2.492434e-05 -1.391034e-05  
6.821150e+02 2.623680e+03 0.000000e+00 8.750016e+00 0.000000e+00 2.851350e-05 -2.920200e+01 2.488958e-05 -1.391146e-05  
6.827730e+02 2.622270e+03 0.000000e+00 8.754473e+00 0.000000e+00 2.849110e-05 -2.922600e+01 2.486420e-05 -1.391094e-05  
6.834210e+02 2.620620e+03 0.000000e+00 8.759694e+00 0.000000e+00 2.846130e-05 -2.924400e+01 2.483383e-05 -1.390420e-05  
6.840820e+02 2.619210e+03 0.000000e+00 8.764162e+00 0.000000e+00 2.842410e-05 -2.928600e+01 2.479118e-05 -1.390420e-05  
6.847270e+02 2.617570e+03 0.000000e+00 8.769366e+00 0.000000e+00 2.837940e-05 -2.933400e+01 2.474056e-05 -1.390306e-05  
6.853870e+02 2.616150e+03 0.000000e+00 8.773877e+00 0.000000e+00 2.835700e-05 -2.938200e+01 2.470938e-05 -1.391280e-05  
6.860340e+02 2.614550e+03 0.000000e+00 8.778967e+00 0.000000e+00 2.833470e-05 -2.941800e+01 2.468121e-05 -1.391737e-05  
6.866930e+02 2.613130e+03 0.000000e+00 8.783491e+00 0.000000e+00 2.829740e-05 -2.943600e+01 2.464435e-05 -1.390679e-05  
6.873410e+02 2.611490e+03 0.000000e+00 8.788722e+00 0.000000e+00 2.826020e-05 -2.944200e+01 2.461050e-05 -1.389108e-05  
6.880000e+02 2.610080e+03 0.000000e+00 8.793225e+00 0.000000e+00 2.822290e-05 -2.945400e+01 2.457511e-05 -1.387790e-05  
6.886460e+02 2.608480e+03 0.000000e+00 8.798342e+00 0.000000e+00 2.819310e-05 -2.946600e+01 2.454626e-05 -1.386838e-05  
6.893100e+02 2.607090e+03 0.000000e+00 8.802793e+00 0.000000e+00 2.816330e-05 -2.949000e+01 2.451451e-05 -1.386399e-05  
6.899550e+02 2.605460e+03 0.000000e+00 8.808019e+00 0.000000e+00 2.813350e-05 -2.950800e+01 2.448422e-05 -1.385702e-05  
6.906140e+02 2.604040e+03 0.000000e+00 8.812579e+00 0.000000e+00 2.810370e-05 -2.954400e+01 2.444958e-05 -1.385770e-05  
6.912610e+02 2.602680e+03 0.000000e+00 8.816951e+00 0.000000e+00 2.805900e-05 -2.954400e+01 2.441069e-05 -1.383566e-05  
6.918820e+02 2.601060e+03 0.000000e+00 8.822165e+00 0.000000e+00 2.802920e-05 -2.955000e+01 2.438332e-05 -1.382352e-05  
6.925260e+02 2.599690e+03 0.000000e+00 8.826580e+00 0.000000e+00 2.797700e-05 -2.956200e+01 2.433502e-05 -1.380288e-05  
6.931460e+02 2.598330e+03 0.000000e+00 8.830969e+00 0.000000e+00 2.793230e-05 -2.959800e+01 2.428747e-05 -1.379608e-05  
6.937760e+02 2.596970e+03 0.000000e+00 8.835362e+00 0.000000e+00 2.789510e-05 -2.962800e+01 2.424791e-05 -1.379041e-05  
6.944070e+02 2.595340e+03 0.000000e+00 8.840635e+00 0.000000e+00 2.786530e-05 -2.965200e+01 2.421624e-05 -1.378582e-05  
6.950390e+02 2.593960e+03 0.000000e+00 8.845105e+00 0.000000e+00 2.784290e-05 -2.968800e+01 2.418811e-05 -1.378994e-05  
6.956690e+02 2.592610e+03 0.000000e+00 8.849483e+00 0.000000e+00 2.780570e-05 -2.971800e+01 2.414858e-05 -1.378416e-05  
6.963000e+02 2.590940e+03 0.000000e+00 8.854906e+00 0.000000e+00 2.778330e-05 -2.974800e+01 2.412191e-05 -1.378569e-05  
6.969450e+02 2.589550e+03 0.000000e+00 8.859426e+00 0.000000e+00 2.776840e-05 -2.976600e+01 2.410464e-05 -1.378587e-05  
6.975610e+02 2.588210e+03 0.000000e+00 8.863788e+00 0.000000e+00 2.776840e-05 -2.977800e+01 2.410176e-05 -1.379092e-05  
6.981930e+02 2.586850e+03 0.000000e+00 8.868221e+00 0.000000e+00 2.777590e-05 -2.979000e+01 2.410538e-05 -1.379969e-05  
6.988230e+02 2.585260e+03 0.000000e+00 8.873410e+00 0.000000e+00 2.776100e-05 -2.978400e+01 2.409389e-05 -1.378977e-05  
6.994600e+02 2.583880e+03 0.000000e+00 8.877919e+00 0.000000e+00 2.776100e-05 -2.980800e+01 2.408811e-05 -1.379986e-05  
7.000830e+02 2.582520e+03 0.000000e+00 8.882369e+00 0.000000e+00 2.773860e-05 -2.985000e+01 2.405856e-05 -1.380636e-05  
7.007160e+02 2.581180e+03 0.000000e+00 8.886758e+00 0.000000e+00 2.768650e-05 -2.988600e+01 2.400471e-05 -1.379552e-05  
7.013460e+02 2.579610e+03 0.000000e+00 8.891907e+00 0.000000e+00 2.765670e-05 -2.991600e+01 2.397165e-05 -1.379322e-05  
7.019770e+02 2.578280e+03 0.000000e+00 8.896275e+00 0.000000e+00 2.761200e-05 -2.993400e+01 2.392858e-05 -1.377845e-05  
7.026140e+02 2.576900e+03 0.000000e+00 8.900812e+00 0.000000e+00 2.756730e-05 -2.994000e+01 2.388840e-05 -1.375864e-05  
7.032400e+02 2.575330e+03 0.000000e+00 8.905981e+00 0.000000e+00 2.753750e-05 -2.992800e+01 2.386546e-05 -1.373877e-05  
7.038820e+02 2.573970e+03 0.000000e+00 8.910464e+00 0.000000e+00 2.749280e-05 -2.995800e+01 2.381953e-05 -1.372894e-05  
